filename,band,gain,exp_time,bg_mean,bg_median,bg_std,bg_mode,masked_frac
20260407T210921_755_StackInput_DarkSubtracted_b_band.new,blue,0.1287112,3.971754,2844.47216796875,2828.0,634.7860717773438,2795.0556640625,0.09265626571457307
20260407T210925_727_StackInput_DarkSubtracted_b_band.new,blue,0.1287112,3.971754,2846.764404296875,2830.0,633.0619506835938,2796.47119140625,0.11594212008448154
20260407T210929_699_StackInput_DarkSubtracted_b_band.new,blue,0.1287112,3.971754,2845.202880859375,2829.0,633.1195068359375,2796.59423828125,0.10383561299406617
20260407T210933_671_StackInput_DarkSubtracted_b_band.new,blue,0.1287112,3.971754,2846.147216796875,2828.0,635.7614135742188,2791.70556640625,0.08953849441818365
20260407T210937_643_StackInput_DarkSubtracted_b_band.new,blue,0.1287112,3.971754,2847.698974609375,2830.0,635.4849853515625,2794.60205078125,0.09490973549230615
20260407T210941_614_StackInput_DarkSubtracted_b_band.new,blue,0.1287112,3.971754,2846.81591796875,2829.0,633.537841796875,2793.3681640625,0.09245511917932214
20260407T210945_586_StackInput_DarkSubtracted_b_band.new,blue,0.1287112,3.971754,2847.3251953125,2831.0,633.5809326171875,2798.349609375,0.08755217238258071
20260407T210949_558_StackInput_DarkSubtracted_b_band.new,blue,0.1287112,3.971754,2847.146728515625,2830.0,634.809326171875,2795.70654296875,0.08758045861410037
20260407T210953_530_StackInput_DarkSubtracted_b_band.new,blue,0.1287112,3.971754,2846.477294921875,2830.0,634.9075317382812,2797.04541015625,0.10237101478427034
20260407T210957_502_StackInput_DarkSubtracted_b_band.new,blue,0.1287112,3.971754,2843.927734375,2828.0,631.8941040039062,2796.14453125,0.10512735090013074
20260407T211001_473_StackInput_DarkSubtracted_b_band.new,blue,0.1287112,3.971754,2844.78857421875,2828.0,633.845947265625,2794.4228515625,0.09298941466358242
20260407T211005_445_StackInput_DarkSubtracted_b_band.new,blue,0.1287112,3.971754,2841.0,2824.0,632.5177001953125,2790.0,0.0994952479131047
20260407T211009_417_StackInput_DarkSubtracted_b_band.new,blue,0.1287112,3.971754,2846.0703125,2829.0,635.1192016601562,2794.859375,0.08492155285125214
20260407T211013_389_StackInput_DarkSubtracted_b_band.new,blue,0.1287112,3.971754,2843.9541015625,2827.0,633.7281494140625,2793.091796875,0.09528374233128835
20260407T211017_361_StackInput_DarkSubtracted_b_band.new,blue,0.1287112,3.971754,2842.7177734375,2826.0,632.7752685546875,2792.564453125,0.08327152267927185
20260407T211021_332_StackInput_DarkSubtracted_b_band.new,blue,0.1287112,3.971754,2840.923828125,2824.0,634.1159057617188,2790.15234375,0.10458676958664387
20260407T211025_304_StackInput_DarkSubtracted_b_band.new,blue,0.1287112,3.971754,2839.406494140625,2823.0,633.9454345703125,2790.18701171875,0.09869694760132756
20260407T211029_276_StackInput_DarkSubtracted_b_band.new,blue,0.1287112,3.971754,2838.875732421875,2822.0,634.5094604492188,2788.24853515625,0.09331313486875188
20260407T211033_248_StackInput_DarkSubtracted_b_band.new,blue,0.1287112,3.971754,2836.16748046875,2820.0,632.5986328125,2787.6650390625,0.10312531429146132
20260407T211037_220_StackInput_DarkSubtracted_b_band.new,blue,0.1287112,3.971754,2830.103271484375,2814.0,632.1294555664062,2781.79345703125,0.10032183445640148
20260407T211041_191_StackInput_DarkSubtracted_b_band.new,blue,0.1287112,3.971754,2832.6787109375,2816.0,631.782470703125,2782.642578125,0.10362818062958866
20260407T211045_163_StackInput_DarkSubtracted_b_band.new,blue,0.1287112,3.971754,2833.546875,2817.0,633.717041015625,2783.90625,0.0941208639243689
20260407T211049_135_StackInput_DarkSubtracted_b_band.new,blue,0.1287112,3.971754,2834.531982421875,2818.0,632.5599365234375,2784.93603515625,0.07952516846022327
20260407T211053_107_StackInput_DarkSubtracted_b_band.new,blue,0.1287112,3.971754,2833.375244140625,2817.0,634.113525390625,2784.24951171875,0.0851761289349291
20260407T211057_078_StackInput_DarkSubtracted_b_band.new,blue,0.1287112,3.971754,2835.322265625,2818.0,633.9238891601562,2783.35546875,0.10340503369204465
20260407T211101_050_StackInput_DarkSubtracted_b_band.new,blue,0.1287112,3.971754,2831.87890625,2816.0,632.4015502929688,2784.2421875,0.09083651815347481
20260407T211105_022_StackInput_DarkSubtracted_b_band.new,blue,0.1287112,3.971754,2830.63671875,2815.0,632.5819091796875,2783.7265625,0.0956828924871769
20260407T211108_994_StackInput_DarkSubtracted_b_band.new,blue,0.1287112,3.971754,2830.712890625,2814.0,631.4783935546875,2780.57421875,0.10067069797847732
20260407T211112_966_StackInput_DarkSubtracted_b_band.new,blue,0.1287112,3.971754,2831.49951171875,2814.0,633.9425048828125,2779.0009765625,0.08692987528914814
20260407T211116_937_StackInput_DarkSubtracted_b_band.new,blue,0.1287112,3.971754,2832.507080078125,2816.0,632.8929443359375,2782.98583984375,0.08537727547018002
20260407T211120_909_StackInput_DarkSubtracted_b_band.new,blue,0.1287112,3.971754,2834.432373046875,2818.0,632.9401245117188,2785.13525390625,0.08813675450065372
20260407T211124_881_StackInput_DarkSubtracted_b_band.new,blue,0.1287112,3.971754,2830.948974609375,2816.0,632.1348876953125,2786.10205078125,0.08438411445237856
20260407T211128_853_StackInput_DarkSubtracted_b_band.new,blue,0.1287112,3.971754,2824.671142578125,2809.0,632.8377685546875,2777.65771484375,0.08773446143015187
20260407T211132_825_StackInput_DarkSubtracted_b_band.new,blue,0.1287112,3.971754,2819.088623046875,2804.0,632.081787109375,2773.82275390625,0.09380028663381274
20260407T211136_796_StackInput_DarkSubtracted_b_band.new,blue,0.1287112,3.971754,2816.620361328125,2801.0,629.8351440429688,2769.75927734375,0.0855532786885246
20260407T211140_768_StackInput_DarkSubtracted_b_band.new,blue,0.1287112,3.971754,2812.067138671875,2795.0,629.8843383789062,2760.86572265625,0.09545974554963291
20260407T211144_740_StackInput_DarkSubtracted_b_band.new,blue,0.1287112,3.971754,2807.32666015625,2790.0,629.9501953125,2755.3466796875,0.10638137383083576
20260407T210738_489_StackInput_DarkSubtracted_g_band.new,green,0.1287112,3.971754,2102.64990234375,2094.5,379.55633544921875,2078.2001953125,0.11012772804988434
20260407T210742_461_StackInput_DarkSubtracted_g_band.new,green,0.1287112,3.971754,2102.905517578125,2094.0,379.2664489746094,2076.18896484375,0.10599479533340038
20260407T210746_432_StackInput_DarkSubtracted_g_band.new,green,0.1287112,3.971754,1831.595458984375,1823.0,379.10064697265625,1805.80908203125,0.11383322437896007
20260407T210750_404_StackInput_DarkSubtracted_g_band.new,green,0.1287112,3.971754,1831.401123046875,1823.0,379.666748046875,1806.19775390625,0.1034458915820175
20260407T210754_376_StackInput_DarkSubtracted_g_band.new,green,0.1287112,3.971754,1831.21142578125,1825.0,379.5135192871094,1812.5771484375,0.11219262295081968
20260407T210758_348_StackInput_DarkSubtracted_g_band.new,green,0.1287112,3.971754,1829.8841552734375,1822.0,378.58544921875,1806.231689453125,0.11025344463441618
20260407T210802_320_StackInput_DarkSubtracted_g_band.new,green,0.1287112,3.971754,1831.8111572265625,1824.0,379.07421875,1808.377685546875,0.11440523483857991
20260407T210806_291_StackInput_DarkSubtracted_g_band.new,green,0.1287112,3.971754,1828.70263671875,1821.0,378.9154052734375,1805.5947265625,0.11273006134969325
20260407T210810_263_StackInput_DarkSubtracted_g_band.new,green,0.1287112,3.971754,1827.7818603515625,1819.5,378.4415283203125,1802.936279296875,0.1179944433269637
20260407T210814_235_StackInput_DarkSubtracted_g_band.new,green,0.1287112,3.971754,1827.1890869140625,1820.0,378.37530517578125,1805.621826171875,0.1129940661772101
20260407T210818_207_StackInput_DarkSubtracted_g_band.new,green,0.1287112,3.971754,1826.5496826171875,1819.0,377.6385192871094,1803.900634765625,0.10716081665493311
20260407T210822_178_StackInput_DarkSubtracted_g_band.new,green,0.1287112,3.971754,1826.271728515625,1817.5,379.53814697265625,1799.95654296875,0.10939542894498643
20260407T210826_150_StackInput_DarkSubtracted_g_band.new,green,0.1287112,3.971754,1827.1510009765625,1818.5,378.8387145996094,1801.197998046875,0.11556497033088604
20260407T210830_122_StackInput_DarkSubtracted_g_band.new,green,0.1287112,3.971754,1827.000732421875,1819.5,378.97247314453125,1804.49853515625,0.10653223373227397
20260407T210834_094_StackInput_DarkSubtracted_g_band.new,green,0.1287112,3.971754,1840.9287109375,1832.5,378.25067138671875,1815.642578125,0.10177700392235743
20260407T210838_066_StackInput_DarkSubtracted_g_band.new,green,0.1287112,3.971754,1840.592041015625,1832.5,378.1259460449219,1816.31591796875,0.11950932817057226
20260407T210842_037_StackInput_DarkSubtracted_g_band.new,green,0.1287112,3.971754,1839.453125,1832.0,377.611083984375,1817.09375,0.11910074927084381
20260407T210846_009_StackInput_DarkSubtracted_g_band.new,green,0.1287112,3.971754,1841.531982421875,1833.5,379.3146667480469,1817.43603515625,0.10376961178718697
20260407T210849_981_StackInput_DarkSubtracted_g_band.new,green,0.1287112,3.971754,1841.099365234375,1833.0,378.53509521484375,1816.80126953125,0.11911960675852358
20260407T210853_953_StackInput_DarkSubtracted_g_band.new,green,0.1287112,3.971754,1841.024169921875,1832.5,378.5313720703125,1815.45166015625,0.10819169264809414
20260407T210857_925_StackInput_DarkSubtracted_g_band.new,green,0.1287112,3.971754,1839.8382568359375,1831.5,379.5234375,1814.823486328125,0.12239766670019109
20260407T210901_896_StackInput_DarkSubtracted_g_band.new,green,0.1287112,3.971754,1840.9033203125,1832.5,378.1236267089844,1815.693359375,0.10736196319018405
20260407T210905_868_StackInput_DarkSubtracted_g_band.new,green,0.1287112,3.971754,1839.75537109375,1831.5,378.3030700683594,1814.9892578125,0.11617155285125214
20260407T210909_840_StackInput_DarkSubtracted_g_band.new,green,0.1287112,3.971754,1840.36181640625,1831.5,378.6838684082031,1813.7763671875,0.10185243387307653
20260407T210913_812_StackInput_DarkSubtracted_g_band.new,green,0.1287112,3.971754,1841.0413818359375,1832.0,379.38739013671875,1813.917236328125,0.10736196319018405
20260407T210917_784_StackInput_DarkSubtracted_g_band.new,green,0.1287112,3.971754,1838.4293212890625,1829.5,379.2510681152344,1811.641357421875,0.09902695363572363
20260407T210921_755_StackInput_DarkSubtracted_g_band.new,green,0.1287112,3.971754,1840.1357421875,1831.5,378.0298156738281,1814.228515625,0.10950543095645178
20260407T210925_727_StackInput_DarkSubtracted_g_band.new,green,0.1287112,3.971754,1841.863037109375,1834.5,377.9244384765625,1819.77392578125,0.10962486171175702
20260407T210929_699_StackInput_DarkSubtracted_g_band.new,green,0.1287112,3.971754,1841.6383056640625,1833.0,379.0606689453125,1815.723388671875,0.10163871567937242
20260407T210933_671_StackInput_DarkSubtracted_g_band.new,green,0.1287112,3.971754,1840.634521484375,1833.0,378.7465515136719,1817.73095703125,0.10310959971839485
20260407T210937_643_StackInput_DarkSubtracted_g_band.new,green,0.1287112,3.971754,1840.5382080078125,1832.5,378.86407470703125,1816.423583984375,0.10556735894599216
20260407T210941_614_StackInput_DarkSubtracted_g_band.new,green,0.1287112,3.971754,1838.70166015625,1830.5,379.68170166015625,1814.0966796875,0.10841798250025143
20260407T210945_586_StackInput_DarkSubtracted_g_band.new,green,0.1287112,3.971754,1840.71484375,1833.0,378.12725830078125,1817.5703125,0.10922885447048175
20260407T210949_558_StackInput_DarkSubtracted_g_band.new,green,0.1287112,3.971754,1837.8499755859375,1830.0,378.1107482910156,1814.300048828125,0.10988572362466056
20260407T210953_530_StackInput_DarkSubtracted_g_band.new,green,0.1287112,3.971754,1838.5989990234375,1831.0,377.2240295410156,1815.802001953125,0.11805730161922962
20260407T210957_502_StackInput_DarkSubtracted_g_band.new,green,0.1287112,3.971754,1838.746337890625,1831.0,378.5238952636719,1815.50732421875,0.10893970632605854
20260407T211001_473_StackInput_DarkSubtracted_g_band.new,green,0.1287112,3.971754,1836.6583251953125,1828.5,377.26800537109375,1812.183349609375,0.1158949763652821
20260407T211005_445_StackInput_DarkSubtracted_g_band.new,green,0.1287112,3.971754,1838.4031982421875,1830.0,378.7560119628906,1813.193603515625,0.09772892990043247
20260407T211009_417_StackInput_DarkSubtracted_g_band.new,green,0.1287112,3.971754,1839.541748046875,1832.5,379.1898498535156,1818.41650390625,0.10783340038217842
20260407T211013_389_StackInput_DarkSubtracted_g_band.new,green,0.1287112,3.971754,1836.93115234375,1829.0,378.2986755371094,1813.1376953125,0.09940410338931911
20260407T211017_361_StackInput_DarkSubtracted_g_band.new,green,0.1287112,3.971754,1835.840087890625,1827.5,379.3445739746094,1810.81982421875,0.11681899326159106
20260407T211021_332_StackInput_DarkSubtracted_g_band.new,green,0.1287112,3.971754,1834.9991455078125,1828.5,377.5954284667969,1815.501708984375,0.10773282711455295
20260407T211025_304_StackInput_DarkSubtracted_g_band.new,green,0.1287112,3.971754,1833.357666015625,1824.5,377.80120849609375,1806.78466796875,0.11014972845217741
20260407T211029_276_StackInput_DarkSubtracted_g_band.new,green,0.1287112,3.971754,1834.9510498046875,1827.5,378.5591125488281,1812.597900390625,0.10063612591773106
20260407T211033_248_StackInput_DarkSubtracted_g_band.new,green,0.1287112,3.971754,1832.114501953125,1824.0,378.9161682128906,1807.77099609375,0.09710034697777331
20260407T211037_220_StackInput_DarkSubtracted_g_band.new,green,0.1287112,3.971754,1829.84521484375,1820.5,377.3418884277344,1801.8095703125,0.10590050789500151
20260407T211041_191_StackInput_DarkSubtracted_g_band.new,green,0.1287112,3.971754,1830.6614990234375,1822.0,377.3543701171875,1804.677001953125,0.11259177310670823
20260407T211045_163_StackInput_DarkSubtracted_g_band.new,green,0.1287112,3.971754,1830.5103759765625,1822.0,377.38818359375,1804.979248046875,0.1038136125917731
20260407T211049_135_StackInput_DarkSubtracted_g_band.new,green,0.1287112,3.971754,1828.7232666015625,1820.0,377.0223693847656,1802.553466796875,0.11389293975661269
20260407T211053_107_StackInput_DarkSubtracted_g_band.new,green,0.1287112,3.971754,1829.26611328125,1821.0,377.2422180175781,1804.4677734375,0.10349303530121694
20260407T211057_078_StackInput_DarkSubtracted_g_band.new,green,0.1287112,3.971754,1828.818359375,1821.0,376.847900390625,1805.36328125,0.11006486975761842
20260407T211101_050_StackInput_DarkSubtracted_g_band.new,green,0.1287112,3.971754,1830.422119140625,1822.5,377.4103088378906,1806.65576171875,0.10826712259881323
20260407T211105_022_StackInput_DarkSubtracted_g_band.new,green,0.1287112,3.971754,1828.32177734375,1820.5,377.4465637207031,1804.8564453125,0.1093325706527205
20260407T211108_994_StackInput_DarkSubtracted_g_band.new,green,0.1287112,3.971754,1827.5740966796875,1819.5,377.4355773925781,1803.351806640625,0.11421980287639545
20260407T211112_966_StackInput_DarkSubtracted_g_band.new,green,0.1287112,3.971754,1827.1248779296875,1820.0,377.5899658203125,1805.750244140625,0.11391808307351906
20260407T211116_937_StackInput_DarkSubtracted_g_band.new,green,0.1287112,3.971754,1825.1490478515625,1817.0,377.54718017578125,1800.701904296875,0.11086317006939556
20260407T211120_909_StackInput_DarkSubtracted_g_band.new,green,0.1287112,3.971754,1827.2586669921875,1818.0,377.180419921875,1799.482666015625,0.11710499849140099
20260407T211124_881_StackInput_DarkSubtracted_g_band.new,green,0.1287112,3.971754,1826.5274658203125,1818.0,377.73260498046875,1800.945068359375,0.11315121190787489
20260407T211128_853_StackInput_DarkSubtracted_g_band.new,green,0.1287112,3.971754,1822.2010498046875,1815.5,376.7342529296875,1802.097900390625,0.10565536055516443
20260407T211132_825_StackInput_DarkSubtracted_g_band.new,green,0.1287112,3.971754,1819.2283935546875,1811.5,377.5419616699219,1796.043212890625,0.1088925626068591
20260407T211136_796_StackInput_DarkSubtracted_g_band.new,green,0.1287112,3.971754,1818.302978515625,1809.5,377.0902099609375,1791.89404296875,0.11867016996882229
20260407T211140_768_StackInput_DarkSubtracted_g_band.new,green,0.1287112,3.971754,1814.8687744140625,1806.5,376.21246337890625,1789.762451171875,0.11345293171075128
20260407T211144_740_StackInput_DarkSubtracted_g_band.new,green,0.1287112,3.971754,1813.4632568359375,1806.0,375.2937927246094,1791.073486328125,0.10967829126018304
20260407T210738_489_StackInput_DarkSubtracted_r_band.new,red,0.1287112,3.971754,3110.759765625,3093.0,636.139404296875,3057.48046875,0.08727245298199739
20260407T210742_461_StackInput_DarkSubtracted_r_band.new,red,0.1287112,3.971754,3107.6953125,3089.0,634.733642578125,3051.609375,0.0965063361158604
20260407T210746_432_StackInput_DarkSubtracted_r_band.new,red,0.1287112,3.971754,2836.603271484375,2820.0,634.6151123046875,2786.79345703125,0.0791983053404405
20260407T210750_404_StackInput_DarkSubtracted_r_band.new,red,0.1287112,3.971754,2835.9765625,2819.0,634.0967407226562,2785.046875,0.0827089409634919
20260407T210754_376_StackInput_DarkSubtracted_r_band.new,red,0.1287112,3.971754,2835.3525390625,2817.0,635.1339111328125,2780.294921875,0.0933791360756311
20260407T210758_348_StackInput_DarkSubtracted_r_band.new,red,0.1287112,3.971754,2837.748779296875,2822.0,635.8184814453125,2790.50244140625,0.0859209996982802
20260407T210802_320_StackInput_DarkSubtracted_r_band.new,red,0.1287112,3.971754,2835.070556640625,2818.0,634.0009155273438,2783.85888671875,0.09699034496630796
20260407T210806_291_StackInput_DarkSubtracted_r_band.new,red,0.1287112,3.971754,2832.187744140625,2816.0,633.2600708007812,2783.62451171875,0.09937267424318616
20260407T210810_263_StackInput_DarkSubtracted_r_band.new,red,0.1287112,3.971754,2831.858154296875,2814.0,633.6856689453125,2778.28369140625,0.0929359851151564
20260407T210814_235_StackInput_DarkSubtracted_r_band.new,red,0.1287112,3.971754,2828.723388671875,2813.0,635.8621215820312,2781.55322265625,0.0842018254048074
20260407T210818_207_StackInput_DarkSubtracted_r_band.new,red,0.1287112,3.971754,2831.1884765625,2815.0,635.1617431640625,2782.623046875,0.08809903952529417
20260407T210822_178_StackInput_DarkSubtracted_r_band.new,red,0.1287112,3.971754,2830.170654296875,2813.0,632.7850341796875,2778.65869140625,0.08780360555164438
20260407T210826_150_StackInput_DarkSubtracted_r_band.new,red,0.1287112,3.971754,2830.024658203125,2814.0,634.26416015625,2781.95068359375,0.08975849844111435
20260407T210830_122_StackInput_DarkSubtracted_r_band.new,red,0.1287112,3.971754,2828.89013671875,2813.0,635.0709838867188,2781.2197265625,0.08528613094639445
20260407T210834_094_StackInput_DarkSubtracted_r_band.new,red,0.1287112,3.971754,2843.84814453125,2826.0,633.7308959960938,2790.3037109375,0.09191453786583526
20260407T210838_066_StackInput_DarkSubtracted_r_band.new,red,0.1287112,3.971754,2843.4755859375,2828.0,632.8701782226562,2797.048828125,0.09706263200241376
20260407T210842_037_StackInput_DarkSubtracted_r_band.new,red,0.1287112,3.971754,2842.12548828125,2826.0,633.7816162109375,2793.7490234375,0.0963617620436488
20260407T210846_009_StackInput_DarkSubtracted_r_band.new,red,0.1287112,3.971754,2845.32666015625,2829.0,635.8175048828125,2796.3466796875,0.08878105199637937
20260407T210849_981_StackInput_DarkSubtracted_r_band.new,red,0.1287112,3.971754,2842.78857421875,2826.0,634.8447875976562,2792.4228515625,0.09324713366187268
20260407T210853_953_StackInput_DarkSubtracted_r_band.new,red,0.1287112,3.971754,2846.77783203125,2831.0,635.8573608398438,2799.4443359375,0.0735379161218948
20260407T210857_925_StackInput_DarkSubtracted_r_band.new,red,0.1287112,3.971754,2846.023681640625,2830.0,634.2007446289062,2797.95263671875,0.0882341848536659
20260407T210901_896_StackInput_DarkSubtracted_r_band.new,red,0.1287112,3.971754,2840.930908203125,2825.0,631.8425903320312,2793.13818359375,0.09112252338328472
20260407T210905_868_StackInput_DarkSubtracted_r_band.new,red,0.1287112,3.971754,2844.186767578125,2828.0,634.4254760742188,2795.62646484375,0.08389067685809112
20260407T210909_840_StackInput_DarkSubtracted_r_band.new,red,0.1287112,3.971754,2841.8447265625,2826.0,633.3419189453125,2794.310546875,0.08566328069998995
20260407T210913_812_StackInput_DarkSubtracted_r_band.new,red,0.1287112,3.971754,2841.76611328125,2827.0,633.8140869140625,2797.4677734375,0.10275759328170572
20260407T210917_784_StackInput_DarkSubtracted_r_band.new,red,0.1287112,3.971754,2840.42236328125,2823.0,633.2810668945312,2788.1552734375,0.10753796640852861
20260407T210921_755_StackInput_DarkSubtracted_r_band.new,red,0.1287112,3.971754,2839.660400390625,2822.0,634.8533325195312,2786.67919921875,0.10446733883133863
20260407T210925_727_StackInput_DarkSubtracted_r_band.new,red,0.1287112,3.971754,2843.54443359375,2828.0,633.938720703125,2796.9111328125,0.08581728351604144
20260407T210929_699_StackInput_DarkSubtracted_r_band.new,red,0.1287112,3.971754,2844.144287109375,2828.0,633.8939208984375,2795.71142578125,0.08799218042844212
20260407T210933_671_StackInput_DarkSubtracted_r_band.new,red,0.1287112,3.971754,2845.121826171875,2827.0,635.0352172851562,2790.75634765625,0.0953906014281404
20260407T210937_643_StackInput_DarkSubtracted_r_band.new,red,0.1287112,3.971754,2843.056396484375,2824.0,633.731201171875,2785.88720703125,0.08626357739112944
20260407T210941_614_StackInput_DarkSubtracted_r_band.new,red,0.1287112,3.971754,2844.882080078125,2827.0,632.3026733398438,2791.23583984375,0.0986749471990345
20260407T210945_586_StackInput_DarkSubtracted_r_band.new,red,0.1287112,3.971754,2844.666259765625,2828.0,634.9302978515625,2794.66748046875,0.0818854973348084
20260407T210949_558_StackInput_DarkSubtracted_r_band.new,red,0.1287112,3.971754,2845.230712890625,2830.0,634.3995361328125,2799.53857421875,0.0788305843306849
20260407T210953_530_StackInput_DarkSubtracted_r_band.new,red,0.1287112,3.971754,2840.9091796875,2825.0,633.8527221679688,2793.181640625,0.10560507392135171
20260407T210957_502_StackInput_DarkSubtracted_r_band.new,red,0.1287112,3.971754,2840.2578125,2826.0,632.8248291015625,2797.484375,0.10938914311575983
20260407T211001_473_StackInput_DarkSubtracted_r_band.new,red,0.1287112,3.971754,2840.762939453125,2823.0,632.9182739257812,2787.47412109375,0.09884780750276577
20260407T211005_445_StackInput_DarkSubtracted_r_band.new,red,0.1287112,3.971754,2843.6650390625,2826.0,633.5516967773438,2790.669921875,0.0801034647490697
20260407T211009_417_StackInput_DarkSubtracted_r_band.new,red,0.1287112,3.971754,2839.640625,2824.0,633.916748046875,2792.71875,0.10089384491602132
20260407T211013_389_StackInput_DarkSubtracted_r_band.new,red,0.1287112,3.971754,2841.92626953125,2826.0,633.7034912109375,2794.1474609375,0.08373981695665292
20260407T211017_361_StackInput_DarkSubtracted_r_band.new,red,0.1287112,3.971754,2838.31005859375,2822.0,633.6985473632812,2789.3798828125,0.08737302624962286
20260407T211021_332_StackInput_DarkSubtracted_r_band.new,red,0.1287112,3.971754,2836.435302734375,2820.0,632.7885131835938,2787.12939453125,0.08817132656139998
20260407T211025_304_StackInput_DarkSubtracted_r_band.new,red,0.1287112,3.971754,2836.472900390625,2820.0,632.2186279296875,2787.05419921875,0.09482487679774716
20260407T211029_276_StackInput_DarkSubtracted_r_band.new,red,0.1287112,3.971754,2837.195556640625,2820.0,633.7817993164062,2785.60888671875,0.08934677662677261
20260407T211033_248_StackInput_DarkSubtracted_r_band.new,red,0.1287112,3.971754,2834.725341796875,2818.0,634.7037353515625,2784.54931640625,0.0934482801971236
20260407T211037_220_StackInput_DarkSubtracted_r_band.new,red,0.1287112,3.971754,2833.2861328125,2818.0,633.6895751953125,2787.427734375,0.08231293372221664
20260407T211041_191_StackInput_DarkSubtracted_r_band.new,red,0.1287112,3.971754,2833.050048828125,2816.0,632.6922607421875,2781.89990234375,0.09299255757819572
20260407T211045_163_StackInput_DarkSubtracted_r_band.new,red,0.1287112,3.971754,2831.022216796875,2814.0,632.0165405273438,2779.95556640625,0.09651890777431359
20260407T211049_135_StackInput_DarkSubtracted_r_band.new,red,0.1287112,3.971754,2833.23486328125,2816.0,633.0643310546875,2781.5302734375,0.08349466961681586
20260407T211053_107_StackInput_DarkSubtracted_r_band.new,red,0.1287112,3.971754,2831.59765625,2817.0,631.8987426757812,2787.8046875,0.09347970934325656
20260407T211057_078_StackInput_DarkSubtracted_r_band.new,red,0.1287112,3.971754,2832.18310546875,2815.0,633.2284545898438,2780.6337890625,0.09287312682289048
20260407T211101_050_StackInput_DarkSubtracted_r_band.new,red,0.1287112,3.971754,2832.443359375,2815.0,633.4136352539062,2780.11328125,0.08219978879613798
20260407T211105_022_StackInput_DarkSubtracted_r_band.new,red,0.1287112,3.971754,2829.3115234375,2813.0,632.751220703125,2780.376953125,0.08441868651312481
20260407T211108_994_StackInput_DarkSubtracted_r_band.new,red,0.1287112,3.971754,2828.44970703125,2811.0,632.1094360351562,2776.1005859375,0.09423400885044755
20260407T211112_966_StackInput_DarkSubtracted_r_band.new,red,0.1287112,3.971754,2830.2978515625,2813.0,634.1458129882812,2778.404296875,0.09548488886653927
20260407T211116_937_StackInput_DarkSubtracted_r_band.new,red,0.1287112,3.971754,2825.868408203125,2811.0,631.4932861328125,2781.26318359375,0.09207168359650005
20260407T211120_909_StackInput_DarkSubtracted_r_band.new,red,0.1287112,3.971754,2828.369384765625,2812.0,633.1126708984375,2779.26123046875,0.0874861711757015
20260407T211124_881_StackInput_DarkSubtracted_r_band.new,red,0.1287112,3.971754,2826.7138671875,2810.0,631.6925048828125,2776.572265625,0.08884705320325857
20260407T211128_853_StackInput_DarkSubtracted_r_band.new,red,0.1287112,3.971754,2821.304931640625,2805.0,631.8030395507812,2772.39013671875,0.09698091622246807
20260407T211132_825_StackInput_DarkSubtracted_r_band.new,red,0.1287112,3.971754,2815.8095703125,2800.0,632.6815795898438,2768.380859375,0.09798664889872272
20260407T211136_796_StackInput_DarkSubtracted_r_band.new,red,0.1287112,3.971754,2815.19873046875,2798.0,631.7594604492188,2763.6025390625,0.09150281605149352
20260407T211140_768_StackInput_DarkSubtracted_r_band.new,red,0.1287112,3.971754,2810.54638671875,2795.0,631.6690673828125,2763.9072265625,0.0925556924469476
20260407T211144_740_StackInput_DarkSubtracted_r_band.new,red,0.1287112,3.971754,2805.28564453125,2788.0,630.7402954101562,2753.4287109375,0.10998001106305944
20260407T211341_984_StackInput_DarkSubtracted_b_band.new,blue,0.1287112,3.971754,9632.56640625,9615.0,1113.864013671875,9579.8671875,0.215849089811928
20260407T211345_956_StackInput_DarkSubtracted_b_band.new,blue,0.1287112,3.971754,9444.5087890625,9431.0,1114.83984375,9403.982421875,0.18471537765261994
20260407T211349_928_StackInput_DarkSubtracted_b_band.new,blue,0.1287112,3.971754,9433.99609375,9419.0,1116.1163330078125,9389.0078125,0.18313449160213216
20260407T211353_899_StackInput_DarkSubtracted_b_band.new,blue,0.1287112,3.971754,9419.759765625,9403.0,1113.0804443359375,9369.48046875,0.17897641556874183
20260407T211357_871_StackInput_DarkSubtracted_b_band.new,blue,0.1287112,3.971754,9386.8193359375,9370.0,1111.5120849609375,9336.361328125,0.18131788695564718
20260407T211401_843_StackInput_DarkSubtracted_b_band.new,blue,0.1287112,3.971754,9579.2490234375,9562.0,1123.8182373046875,9527.501953125,0.18175475208689532
20260407T211405_815_StackInput_DarkSubtracted_b_band.new,blue,0.1287112,3.971754,9562.861328125,9545.0,1124.0350341796875,9509.27734375,0.17703723725233833
20260407T211409_787_StackInput_DarkSubtracted_b_band.new,blue,0.1287112,3.971754,9489.71875,9474.0,1118.484375,9442.5625,0.19193465251936034
20260407T211413_758_StackInput_DarkSubtracted_b_band.new,blue,0.1287112,3.971754,9474.04296875,9458.0,1120.6014404296875,9425.9140625,0.20522918133360152
20260407T211417_730_StackInput_DarkSubtracted_b_band.new,blue,0.1287112,3.971754,9427.7001953125,9413.0,1116.0350341796875,9383.599609375,0.17850812129136076
20260407T211421_702_StackInput_DarkSubtracted_b_band.new,blue,0.1287112,3.971754,9392.283203125,9371.0,1115.7921142578125,9328.43359375,0.1881725837272453
