filename,band,gain,exp_time,bg_median,bg_std,flux,m_sky,sigma_m
20260407T210929_699_StackInput_DarkSubtracted_b_band.new,blue,0.1287112,3.971754,2829.0,633.1195068359375,91.67838310227674,18.895601281918285,0.2429755562289775
20260407T210933_671_StackInput_DarkSubtracted_b_band.new,blue,0.1287112,3.971754,2828.0,635.7614135742188,91.64597646279202,18.895985137748607,0.24407573080534983
20260407T210937_643_StackInput_DarkSubtracted_b_band.new,blue,0.1287112,3.971754,2830.0,635.4849853515625,91.71078974176146,18.895217561750037,0.24379719031667543
20260407T210941_614_StackInput_DarkSubtracted_b_band.new,blue,0.1287112,3.971754,2829.0,633.537841796875,91.67838310227674,18.895601281918285,0.24313610280624506
20260407T210945_586_StackInput_DarkSubtracted_b_band.new,blue,0.1287112,3.971754,2831.0,633.5809326171875,91.74319638124618,18.894833977148004,0.24298086137141667
20260407T210949_558_StackInput_DarkSubtracted_b_band.new,blue,0.1287112,3.971754,2830.0,634.809326171875,91.71078974176146,18.895217561750037,0.2435379807154787
20260407T210953_530_StackInput_DarkSubtracted_b_band.new,blue,0.1287112,3.971754,2830.0,634.9075317382812,91.71078974176146,18.895217561750037,0.24357565625733288
20260407T210957_502_StackInput_DarkSubtracted_b_band.new,blue,0.1287112,3.971754,2828.0,631.8941040039062,91.64597646279202,18.895985137748607,0.24259102854209375
20260407T211001_473_StackInput_DarkSubtracted_b_band.new,blue,0.1287112,3.971754,2828.0,633.845947265625,91.64597646279202,18.895985137748607,0.24334036242796644
20260407T211005_445_StackInput_DarkSubtracted_b_band.new,blue,0.1287112,3.971754,2824.0,632.5177001953125,91.51634990485312,18.897521919611346,0.24317438636758176
20260407T211009_417_StackInput_DarkSubtracted_b_band.new,blue,0.1287112,3.971754,2829.0,635.1192016601562,91.67838310227674,18.895601281918285,0.24374298948124132
20260407T211013_389_StackInput_DarkSubtracted_b_band.new,blue,0.1287112,3.971754,2827.0,633.7281494140625,91.6135698233073,18.896369129336964,0.24338119979442793
20260407T211017_361_StackInput_DarkSubtracted_b_band.new,blue,0.1287112,3.971754,2826.0,632.7752685546875,91.58116318382255,18.896753256779412,0.24310124170906736
20260407T211021_332_StackInput_DarkSubtracted_b_band.new,blue,0.1287112,3.971754,2824.0,634.1159057617188,91.51634990485312,18.897521919611346,0.2437888239679526
20260407T211025_304_StackInput_DarkSubtracted_b_band.new,blue,0.1287112,3.971754,2823.0,633.9454345703125,91.4839432653684,18.897906455193464,0.2438096203730033
20260407T211029_276_StackInput_DarkSubtracted_b_band.new,blue,0.1287112,3.971754,2822.0,634.5094604492188,91.45153662588368,18.89829112701494,0.24411301247686637
20260407T211033_248_StackInput_DarkSubtracted_b_band.new,blue,0.1287112,3.971754,2820.0,632.5986328125,91.38672334691424,18.89906087976236,0.24355047363281251
20260407T211037_220_StackInput_DarkSubtracted_b_band.new,blue,0.1287112,3.971754,2814.0,632.1294555664062,91.19228351000591,18.901373417813943,0.24388875263271048
20260407T211041_191_StackInput_DarkSubtracted_b_band.new,blue,0.1287112,3.971754,2816.0,631.782470703125,91.25709678897535,18.900602024385577,0.24358175725936893
20260407T211045_163_StackInput_DarkSubtracted_b_band.new,blue,0.1287112,3.971754,2817.0,633.717041015625,91.28950342846007,18.90021653309633,0.24424089152668232
20260407T211049_135_StackInput_DarkSubtracted_b_band.new,blue,0.1287112,3.971754,2818.0,632.5599365234375,91.3219100679448,18.89983117862742,0.24370841841146065
20260407T211053_107_StackInput_DarkSubtracted_b_band.new,blue,0.1287112,3.971754,2817.0,634.113525390625,91.28950342846007,18.90021653309633,0.2443937005738735
20260407T211057_078_StackInput_DarkSubtracted_b_band.new,blue,0.1287112,3.971754,2818.0,633.9238891601562,91.3219100679448,18.89983117862742,0.2442339128677011
20260407T211101_050_StackInput_DarkSubtracted_b_band.new,blue,0.1287112,3.971754,2816.0,632.4015502929688,91.25709678897535,18.900602024385577,0.24382044146060947
20260407T211105_022_StackInput_DarkSubtracted_b_band.new,blue,0.1287112,3.971754,2815.0,632.5819091796875,91.22469014949063,18.90098765259235,0.24397661768965784
20260407T211108_994_StackInput_DarkSubtracted_b_band.new,blue,0.1287112,3.971754,2814.0,631.4783935546875,91.19228351000591,18.901373417813943,0.24363755930430858
20260407T211112_966_StackInput_DarkSubtracted_b_band.new,blue,0.1287112,3.971754,2814.0,633.9425048828125,91.19228351000591,18.901373417813943,0.24458826494359262
20260407T211116_937_StackInput_DarkSubtracted_b_band.new,blue,0.1287112,3.971754,2816.0,632.8929443359375,91.25709678897535,18.900602024385577,0.24400989689826968
20260407T211120_909_StackInput_DarkSubtracted_b_band.new,blue,0.1287112,3.971754,2818.0,632.9401245117188,91.3219100679448,18.89983117862742,0.24385489467082083
20260407T211124_881_StackInput_DarkSubtracted_b_band.new,blue,0.1287112,3.971754,2816.0,632.1348876953125,91.25709678897535,18.900602024385577,0.2437176305294037
20260407T211128_853_StackInput_DarkSubtracted_b_band.new,blue,0.1287112,3.971754,2809.0,632.8377685546875,91.03025031258231,18.90330430255682,0.2445966412672924
20260407T211132_825_StackInput_DarkSubtracted_b_band.new,blue,0.1287112,3.971754,2804.0,632.081787109375,90.8682171151587,18.90523862732421,0.24474008425986038
20260407T211136_796_StackInput_DarkSubtracted_b_band.new,blue,0.1287112,3.971754,2801.0,629.8351440429688,90.77099719670454,18.90640087850184,0.2441313873214749
20260407T211140_768_StackInput_DarkSubtracted_b_band.new,blue,0.1287112,3.971754,2795.0,629.8843383789062,90.5765573597962,18.908729120004658,0.2446745710833555
20260407T211144_740_StackInput_DarkSubtracted_b_band.new,blue,0.1287112,3.971754,2790.0,629.9501953125,90.4145241623726,18.91067314237677,0.245138683530746
20260407T210738_489_StackInput_DarkSubtracted_g_band.new,green,0.1287112,3.971754,2094.5,379.5563354492188,67.8757064007489,19.221982738817665,0.1967459123405189
20260407T210742_461_StackInput_DarkSubtracted_g_band.new,green,0.1287112,3.971754,2094.0,379.2664489746094,67.85950308100654,19.222241957203703,0.19664259009156326
20260407T210746_432_StackInput_DarkSubtracted_g_band.new,green,0.1287112,3.971754,1823.0,379.10064697265625,59.07730378064704,19.37271697892332,0.2257759585398864
20260407T210750_404_StackInput_DarkSubtracted_g_band.new,green,0.1287112,3.971754,1823.0,379.666748046875,59.07730378064704,19.37271697892332,0.226113103869716
20260407T210754_376_StackInput_DarkSubtracted_g_band.new,green,0.1287112,3.971754,1825.0,379.5135192871094,59.14211705961649,19.37152647857953,0.2257741522685012
20260407T210758_348_StackInput_DarkSubtracted_g_band.new,green,0.1287112,3.971754,1822.0,378.58544921875,59.044897141162316,19.373312718968315,0.22559287717716625
20260407T210802_320_StackInput_DarkSubtracted_g_band.new,green,0.1287112,3.971754,1824.0,379.07421875,59.10971042013176,19.372121565579768,0.2256364469829359
20260407T210806_291_StackInput_DarkSubtracted_g_band.new,green,0.1287112,3.971754,1821.0,378.9154052734375,59.0124905016776,19.373908786073464,0.2259134846267826
20260407T210810_263_StackInput_DarkSubtracted_g_band.new,green,0.1287112,3.971754,1819.5,378.4415283203125,58.96388054245052,19.374803500755128,0.2258169647141321
20260407T210814_235_StackInput_DarkSubtracted_g_band.new,green,0.1287112,3.971754,1820.0,378.3753051757813,58.98008386219288,19.374505180598074,0.2257154224337065
20260407T210818_207_StackInput_DarkSubtracted_g_band.new,green,0.1287112,3.971754,1819.0,377.6385192871094,58.94767722270815,19.375101902902053,0.2253997473282104
20260407T210822_178_StackInput_DarkSubtracted_g_band.new,green,0.1287112,3.971754,1817.5,379.53814697265625,58.89906726348107,19.375997601733076,0.22672053159186406
20260407T210826_150_StackInput_DarkSubtracted_g_band.new,green,0.1287112,3.971754,1818.5,378.8387145996094,58.93147390296579,19.375400387083936,0.22617827464437498
20260407T210830_122_StackInput_DarkSubtracted_g_band.new,green,0.1287112,3.971754,1819.5,378.9724731445313,58.96388054245052,19.374803500755128,0.22613378076010862
20260407T210834_094_StackInput_DarkSubtracted_g_band.new,green,0.1287112,3.971754,1832.5,378.2506713867188,59.38516685575189,19.36707369227785,0.22410191210071523
20260407T210838_066_StackInput_DarkSubtracted_g_band.new,green,0.1287112,3.971754,1832.5,378.1259460449219,59.38516685575189,19.36707369227785,0.22402801616424106
20260407T210842_037_StackInput_DarkSubtracted_g_band.new,green,0.1287112,3.971754,1832.0,377.611083984375,59.36896353600953,19.367369977231185,0.22378403596170085
20260407T210846_009_StackInput_DarkSubtracted_g_band.new,green,0.1287112,3.971754,1833.5,379.3146667480469,59.41757349523662,19.366481364819208,0.22460972658214046
20260407T210849_981_StackInput_DarkSubtracted_g_band.new,green,0.1287112,3.971754,1833.0,378.53509521484375,59.40137017549425,19.366777488155222,0.22420924870417672
20260407T210853_953_StackInput_DarkSubtracted_g_band.new,green,0.1287112,3.971754,1832.5,378.5313720703125,59.38516685575189,19.36707369227785,0.22426821863942065
20260407T210857_925_StackInput_DarkSubtracted_g_band.new,green,0.1287112,3.971754,1831.5,379.5234375,59.35276021626717,19.367666343059355,0.22497875844594598
20260407T210901_896_StackInput_DarkSubtracted_g_band.new,green,0.1287112,3.971754,1832.5,378.1236267089844,59.38516685575189,19.36707369227785,0.22402664202889186
20260407T210905_868_StackInput_DarkSubtracted_g_band.new,green,0.1287112,3.971754,1831.5,378.3030700683594,59.35276021626717,19.367666343059355,0.22425533342791035
20260407T210909_840_StackInput_DarkSubtracted_g_band.new,green,0.1287112,3.971754,1831.5,378.6838684082031,59.35276021626717,19.367666343059355,0.2244810679392772
20260407T210913_812_StackInput_DarkSubtracted_g_band.new,green,0.1287112,3.971754,1832.0,379.3873901367188,59.36896353600953,19.367369977231185,0.22483673006082733
20260407T210917_784_StackInput_DarkSubtracted_g_band.new,green,0.1287112,3.971754,1829.5,379.2510681152344,59.28794693729773,19.368852616004197,0.2250630689547472
20260407T210921_755_StackInput_DarkSubtracted_g_band.new,green,0.1287112,3.971754,1831.5,378.0298156738281,59.35276021626717,19.367666343059355,0.22409335019223328
20260407T210925_727_StackInput_DarkSubtracted_g_band.new,green,0.1287112,3.971754,1834.5,377.9244384765625,59.449980134721336,19.365889360330847,0.22366452049823055
20260407T210929_699_StackInput_DarkSubtracted_g_band.new,green,0.1287112,3.971754,1833.0,379.0606689453125,59.40137017549425,19.366777488155222,0.22452055006760818
20260407T210933_671_StackInput_DarkSubtracted_g_band.new,green,0.1287112,3.971754,1833.0,378.7465515136719,59.40137017549425,19.366777488155222,0.22433449589655952
20260407T210937_643_StackInput_DarkSubtracted_g_band.new,green,0.1287112,3.971754,1832.5,378.8640747070313,59.38516685575189,19.36707369227785,0.22446533473911265
20260407T210941_614_StackInput_DarkSubtracted_g_band.new,green,0.1287112,3.971754,1830.5,379.68170166015625,59.32035357678245,19.368259317516888,0.2251955331835191
20260407T210945_586_StackInput_DarkSubtracted_g_band.new,green,0.1287112,3.971754,1833.0,378.1272583007813,59.40137017549425,19.366777488155222,0.2239676837627705
20260407T210949_558_StackInput_DarkSubtracted_g_band.new,green,0.1287112,3.971754,1830.0,378.1107482910156,59.30415025704009,19.368555926234688,0.2243250488631452
20260407T210953_530_StackInput_DarkSubtracted_g_band.new,green,0.1287112,3.971754,1831.0,377.2240295410156,59.33655689652481,19.36796278980652,0.2236767497939272
20260407T210957_502_StackInput_DarkSubtracted_g_band.new,green,0.1287112,3.971754,1831.0,378.5238952636719,59.33655689652481,19.36796278980652,0.22444751124400253
20260407T211001_473_StackInput_DarkSubtracted_g_band.new,green,0.1287112,3.971754,1828.5,377.26800537109375,59.255540297813006,19.369446238875604,0.2240086811219013
20260407T211005_445_StackInput_DarkSubtracted_g_band.new,green,0.1287112,3.971754,1830.0,378.7560119628906,59.30415025704009,19.368555926234688,0.22470787004814777
20260407T211009_417_StackInput_DarkSubtracted_g_band.new,green,0.1287112,3.971754,1832.5,379.1898498535156,59.38516685575189,19.36707369227785,0.22465834651348537
20260407T211013_389_StackInput_DarkSubtracted_g_band.new,green,0.1287112,3.971754,1829.0,378.2986755371094,59.27174361755537,19.369149386869722,0.22455925206705285
20260407T211017_361_StackInput_DarkSubtracted_g_band.new,green,0.1287112,3.971754,1827.5,379.3445739746094,59.22313365832829,19.370040186486015,0.2253649269298131
20260407T211021_332_StackInput_DarkSubtracted_g_band.new,green,0.1287112,3.971754,1828.5,377.5954284667969,59.255540297813006,19.369446238875604,0.22420309362122035
20260407T211025_304_StackInput_DarkSubtracted_g_band.new,green,0.1287112,3.971754,1824.5,377.80120849609375,59.12591373987413,19.371823981309095,0.22481708526402247
20260407T211029_276_StackInput_DarkSubtracted_g_band.new,green,0.1287112,3.971754,1827.5,378.5591125488281,59.22313365832829,19.370040186486015,0.22489829192572516
20260407T211033_248_StackInput_DarkSubtracted_g_band.new,green,0.1287112,3.971754,1824.0,378.9161682128906,59.10971042013176,19.372121565579768,0.22554237052014003
20260407T211037_220_StackInput_DarkSubtracted_g_band.new,green,0.1287112,3.971754,1820.5,377.3418884277344,58.99628718193524,19.374206942385854,0.22503712621037694
20260407T211041_191_StackInput_DarkSubtracted_g_band.new,green,0.1287112,3.971754,1822.0,377.3543701171875,59.044897141162316,19.373312718968315,0.2248592972756479
20260407T211045_163_StackInput_DarkSubtracted_g_band.new,green,0.1287112,3.971754,1822.0,377.38818359375,59.044897141162316,19.373312718968315,0.22487944617329
20260407T211049_135_StackInput_DarkSubtracted_g_band.new,green,0.1287112,3.971754,1820.0,377.0223693847656,58.98008386219288,19.374505180598074,0.22490834419837366
20260407T211053_107_StackInput_DarkSubtracted_g_band.new,green,0.1287112,3.971754,1821.0,377.2422180175781,59.0124905016776,19.373908786073464,0.2249159121920289
20260407T211057_078_StackInput_DarkSubtracted_g_band.new,green,0.1287112,3.971754,1821.0,376.847900390625,59.0124905016776,19.373908786073464,0.22468081573536608
20260407T211101_050_StackInput_DarkSubtracted_g_band.new,green,0.1287112,3.971754,1822.5,377.4103088378906,59.061100460904676,19.37301480808573,0.22483093130606194
20260407T211105_022_StackInput_DarkSubtracted_g_band.new,green,0.1287112,3.971754,1820.5,377.4465637207031,58.99628718193524,19.374206942385854,0.22509955189869127
20260407T211108_994_StackInput_DarkSubtracted_g_band.new,green,0.1287112,3.971754,1819.5,377.4355773925781,58.96388054245052,19.374803500755128,0.22521671139055902
20260407T211112_966_StackInput_DarkSubtracted_g_band.new,green,0.1287112,3.971754,1820.0,377.5899658203125,58.98008386219288,19.374505180598074,0.2252469373028095
20260407T211116_937_StackInput_DarkSubtracted_g_band.new,green,0.1287112,3.971754,1817.0,377.5471801757813,58.88286394373871,19.37629633229068,0.2255932710604545
20260407T211120_909_StackInput_DarkSubtracted_g_band.new,green,0.1287112,3.971754,1818.0,377.180419921875,58.91527058322343,19.37569895334589,0.22525015506555543
20260407T211124_881_StackInput_DarkSubtracted_g_band.new,green,0.1287112,3.971754,1818.0,377.7326049804688,58.91527058322343,19.37569895334589,0.22557991706671895
20260407T211128_853_StackInput_DarkSubtracted_g_band.new,green,0.1287112,3.971754,1815.5,376.7342529296875,58.83425398451163,19.377193017438486,0.22529351605935652
20260407T211132_825_StackInput_DarkSubtracted_g_band.new,green,0.1287112,3.971754,1811.5,377.5419616699219,58.70462742657275,19.379587804634372,0.22627508020150938
20260407T211136_796_StackInput_DarkSubtracted_g_band.new,green,0.1287112,3.971754,1809.5,377.0902099609375,58.6398141476033,19.380787181950218,0.22625412597656253
20260407T211140_768_StackInput_DarkSubtracted_g_band.new,green,0.1287112,3.971754,1806.5,376.2124633789063,58.54259422914914,19.38258873580066,0.22610233683392117
20260407T211144_740_StackInput_DarkSubtracted_g_band.new,green,0.1287112,3.971754,1806.0,375.2937927246094,58.52639090940678,19.382889285617047,0.22561266376584077
20260407T210738_489_StackInput_DarkSubtracted_r_band.new,red,0.1287112,3.971754,3093.0,636.139404296875,100.23373592624317,18.798733850552814,0.22329665413679836
20260407T210742_461_StackInput_DarkSubtracted_r_band.new,red,0.1287112,3.971754,3089.0,634.733642578125,100.10410936830428,18.800138879807136,0.22309171762611538
20260407T210746_432_StackInput_DarkSubtracted_r_band.new,red,0.1287112,3.971754,2820.0,634.6151123046875,91.38672334691424,18.89906087976236,0.2443268182373047
20260407T210750_404_StackInput_DarkSubtracted_r_band.new,red,0.1287112,3.971754,2819.0,634.0967407226562,91.35431670742952,18.899445960881756,0.2442138458327733
20260407T210754_376_StackInput_DarkSubtracted_r_band.new,red,0.1287112,3.971754,2817.0,635.1339111328125,91.28950342846007,18.90021653309633,0.2447869674536367
20260407T210758_348_StackInput_DarkSubtracted_r_band.new,red,0.1287112,3.971754,2822.0,635.8184814453125,91.45153662588368,18.89829112701494,0.24461662838595882
20260407T210802_320_StackInput_DarkSubtracted_r_band.new,red,0.1287112,3.971754,2818.0,634.0009155273438,91.3219100679448,18.89983117862742,0.24426358906601744
20260407T210806_291_StackInput_DarkSubtracted_r_band.new,red,0.1287112,3.971754,2816.0,633.2600708007812,91.25709678897535,18.900602024385577,0.24415144135952
20260407T210810_263_StackInput_DarkSubtracted_r_band.new,red,0.1287112,3.971754,2814.0,633.6856689453125,91.19228351000591,18.901373417813943,0.24448917227218403
20260407T210814_235_StackInput_DarkSubtracted_r_band.new,red,0.1287112,3.971754,2813.0,635.8621215820312,91.15987687052119,18.90175932014776,0.24541610572399977
20260407T210818_207_StackInput_DarkSubtracted_r_band.new,red,0.1287112,3.971754,2815.0,635.1617431640625,91.22469014949063,18.90098765259235,0.24497161795851605
20260407T210822_178_StackInput_DarkSubtracted_r_band.new,red,0.1287112,3.971754,2813.0,632.7850341796875,91.15987687052119,18.90175932014776,0.24422847906465936
20260407T210826_150_StackInput_DarkSubtracted_r_band.new,red,0.1287112,3.971754,2814.0,634.26416015625,91.19228351000591,18.901373417813943,0.24471236626923976
20260407T210830_122_StackInput_DarkSubtracted_r_band.new,red,0.1287112,3.971754,2813.0,635.0709838867188,91.15987687052119,18.90175932014776,0.24511075976033084
20260407T210834_094_StackInput_DarkSubtracted_r_band.new,red,0.1287112,3.971754,2826.0,633.7308959960938,91.58116318382255,18.896753256779412,0.24346837713480504
20260407T210838_066_StackInput_DarkSubtracted_r_band.new,red,0.1287112,3.971754,2828.0,632.8701782226562,91.64597646279202,18.895985137748607,0.24296575406518314
20260407T210842_037_StackInput_DarkSubtracted_r_band.new,red,0.1287112,3.971754,2826.0,633.7816162109375,91.58116318382255,18.896753256779412,0.24348786295832092
20260407T210846_009_StackInput_DarkSubtracted_r_band.new,red,0.1287112,3.971754,2829.0,635.8175048828125,91.67838310227674,18.895601281918285,0.2440109809301059
20260407T210849_981_StackInput_DarkSubtracted_r_band.new,red,0.1287112,3.971754,2826.0,634.8447875976562,91.58116318382255,18.896753256779412,0.2438963148955327
20260407T210853_953_StackInput_DarkSubtracted_r_band.new,red,0.1287112,3.971754,2831.0,635.8573608398438,91.74319638124618,18.894833977148004,0.24385388084204113
20260407T210857_925_StackInput_DarkSubtracted_r_band.new,red,0.1287112,3.971754,2830.0,634.2007446289062,91.71078974176146,18.895217561750037,0.24330450475038995
20260407T210901_896_StackInput_DarkSubtracted_r_band.new,red,0.1287112,3.971754,2825.0,631.8425903320312,91.54875654433783,18.89713752017212,0.24282884967203058
20260407T210905_868_StackInput_DarkSubtracted_r_band.new,red,0.1287112,3.971754,2828.0,634.4254760742188,91.64597646279202,18.895985137748607,0.2435628498492855
20260407T210909_840_StackInput_DarkSubtracted_r_band.new,red,0.1287112,3.971754,2826.0,633.3419189453125,91.58116318382255,18.896753256779412,0.2433189389238945
20260407T210913_812_StackInput_DarkSubtracted_r_band.new,red,0.1287112,3.971754,2827.0,633.8140869140625,91.6135698233073,18.896369129336964,0.24341420380707385
20260407T210917_784_StackInput_DarkSubtracted_r_band.new,red,0.1287112,3.971754,2823.0,633.2810668945312,91.4839432653684,18.897906455193464,0.24355411063669594
20260407T210921_755_StackInput_DarkSubtracted_r_band.new,red,0.1287112,3.971754,2822.0,634.8533325195312,91.45153662588368,18.89829112701494,0.2442453093963342
20260407T210925_727_StackInput_DarkSubtracted_r_band.new,red,0.1287112,3.971754,2828.0,633.938720703125,91.64597646279202,18.895985137748607,0.2433759791610265
20260407T210929_699_StackInput_DarkSubtracted_r_band.new,red,0.1287112,3.971754,2828.0,633.8939208984375,91.64597646279202,18.895985137748607,0.24335878002808828
20260407T210933_671_StackInput_DarkSubtracted_r_band.new,red,0.1287112,3.971754,2827.0,635.0352172851562,91.6135698233073,18.896369129336964,0.24388317488733435
20260407T210937_643_StackInput_DarkSubtracted_r_band.new,red,0.1287112,3.971754,2824.0,633.731201171875,91.51634990485312,18.897521919611346,0.24364092249019292
20260407T210941_614_StackInput_DarkSubtracted_r_band.new,red,0.1287112,3.971754,2827.0,632.3026733398438,91.6135698233073,18.896369129336964,0.24283375042273378
20260407T210945_586_StackInput_DarkSubtracted_r_band.new,red,0.1287112,3.971754,2828.0,634.9302978515625,91.64597646279202,18.895985137748607,0.24375665642766672
20260407T210949_558_StackInput_DarkSubtracted_r_band.new,red,0.1287112,3.971754,2830.0,634.3995361328125,91.71078974176146,18.895217561750037,0.24338076903865535
20260407T210953_530_StackInput_DarkSubtracted_r_band.new,red,0.1287112,3.971754,2825.0,633.8527221679688,91.54875654433783,18.89713752017212,0.2436013806930137
20260407T210957_502_StackInput_DarkSubtracted_r_band.new,red,0.1287112,3.971754,2826.0,632.8248291015625,91.58116318382255,18.896753256779412,0.24312028200833918
20260407T211001_473_StackInput_DarkSubtracted_r_band.new,red,0.1287112,3.971754,2823.0,632.9182739257812,91.4839432653684,18.897906455193464,0.24341458377655711
20260407T211005_445_StackInput_DarkSubtracted_r_band.new,red,0.1287112,3.971754,2826.0,633.5516967773438,91.58116318382255,18.896753256779412,0.24339953191477787
20260407T211009_417_StackInput_DarkSubtracted_r_band.new,red,0.1287112,3.971754,2824.0,633.916748046875,91.51634990485312,18.897521919611346,0.24371225685357376
20260407T211013_389_StackInput_DarkSubtracted_r_band.new,red,0.1287112,3.971754,2826.0,633.7034912109375,91.58116318382255,18.896753256779412,0.24345784869345893
20260407T211017_361_StackInput_DarkSubtracted_r_band.new,red,0.1287112,3.971754,2822.0,633.6985473632812,91.45153662588368,18.89829112701494,0.24380103220138716
20260407T211021_332_StackInput_DarkSubtracted_r_band.new,red,0.1287112,3.971754,2820.0,632.7885131835938,91.38672334691424,18.89906087976236,0.24362357757568362
20260407T211025_304_StackInput_DarkSubtracted_r_band.new,red,0.1287112,3.971754,2820.0,632.2186279296875,91.38672334691424,18.89906087976236,0.24340417175292972
20260407T211029_276_StackInput_DarkSubtracted_r_band.new,red,0.1287112,3.971754,2820.0,633.7817993164062,91.38672334691424,18.89906087976236,0.24400599273681645
20260407T211033_248_StackInput_DarkSubtracted_r_band.new,red,0.1287112,3.971754,2818.0,634.7037353515625,91.3219100679448,18.89983117862742,0.24453436673924467
20260407T211037_220_StackInput_DarkSubtracted_r_band.new,red,0.1287112,3.971754,2818.0,633.6895751953125,91.3219100679448,18.89983117862742,0.2441436379664836
20260407T211041_191_StackInput_DarkSubtracted_r_band.new,red,0.1287112,3.971754,2816.0,632.6922607421875,91.25709678897535,18.900602024385577,0.2439325239658356
20260407T211045_163_StackInput_DarkSubtracted_r_band.new,red,0.1287112,3.971754,2814.0,632.0165405273438,91.19228351000591,18.901373417813943,0.24384518765122146
20260407T211049_135_StackInput_DarkSubtracted_r_band.new,red,0.1287112,3.971754,2816.0,633.0643310546875,91.25709678897535,18.900602024385577,0.24407597451210022
20260407T211053_107_StackInput_DarkSubtracted_r_band.new,red,0.1287112,3.971754,2817.0,631.8987426757812,91.28950342846007,18.90021653309633,0.24354010114415897
20260407T211057_078_StackInput_DarkSubtracted_r_band.new,red,0.1287112,3.971754,2815.0,633.2284545898438,91.22469014949063,18.90098765259235,0.24422597980397637
20260407T211101_050_StackInput_DarkSubtracted_r_band.new,red,0.1287112,3.971754,2815.0,633.4136352539062,91.22469014949063,18.90098765259235,0.24429740099295422
20260407T211105_022_StackInput_DarkSubtracted_r_band.new,red,0.1287112,3.971754,2813.0,632.751220703125,91.15987687052119,18.90175932014776,0.24421542848111727
20260407T211108_994_StackInput_DarkSubtracted_r_band.new,red,0.1287112,3.971754,2811.0,632.1094360351562,91.09506359155175,18.90253153654216,0.2441413072584024
20260407T211112_966_StackInput_DarkSubtracted_r_band.new,red,0.1287112,3.971754,2813.0,634.1458129882812,91.15987687052119,18.90175932014776,0.2447536826026936
20260407T211116_937_StackInput_DarkSubtracted_r_band.new,red,0.1287112,3.971754,2811.0,631.4932861328125,91.09506359155175,18.90253153654216,0.2439033300442528
20260407T211120_909_StackInput_DarkSubtracted_r_band.new,red,0.1287112,3.971754,2812.0,633.1126708984375,91.12747023103647,18.902145359691296,0.2444418302967403
20260407T211124_881_StackInput_DarkSubtracted_r_band.new,red,0.1287112,3.971754,2810.0,631.6925048828125,91.06265695206703,18.90291785079806,0.24406710055205322
20260407T211128_853_StackInput_DarkSubtracted_r_band.new,red,0.1287112,3.971754,2805.0,631.8030395507812,90.90062375464342,18.904851486580313,0.24454494119083184
20260407T211132_825_StackInput_DarkSubtracted_r_band.new,red,0.1287112,3.971754,2800.0,632.6815795898438,90.73859055721982,18.906788572205215,0.24532228248596194
20260407T211136_796_StackInput_DarkSubtracted_r_band.new,red,0.1287112,3.971754,2798.0,631.7594604492188,90.67377727825036,18.90756437517124,0.2451398306682333
20260407T211140_768_StackInput_DarkSubtracted_r_band.new,red,0.1287112,3.971754,2795.0,631.6690673828125,90.5765573597962,18.908729120004658,0.24536783773077625
20260407T211144_740_StackInput_DarkSubtracted_r_band.new,red,0.1287112,3.971754,2788.0,630.7402954101562,90.34971088340315,18.911451726995832,0.24562221618608562
20260407T211341_984_StackInput_DarkSubtracted_b_band.new,blue,0.1287112,3.971754,9615.0,1113.864013671875,311.5898386455959,17.567310429124518,0.12577453558435306
20260407T211345_956_StackInput_DarkSubtracted_b_band.new,blue,0.1287112,3.971754,9431.0,1114.83984375,305.6270169804071,17.588289288426814,0.12834075054176386
20260407T211349_928_StackInput_DarkSubtracted_b_band.new,blue,0.1287112,3.971754,9419.0,1116.1163330078125,305.2381373065905,17.589671658317226,0.12865139640583736
20260407T211353_899_StackInput_DarkSubtracted_b_band.new,blue,0.1287112,3.971754,9403.0,1113.0804443359375,304.719631074835,17.59151756028944,0.12851977437153328
20260407T211357_871_StackInput_DarkSubtracted_b_band.new,blue,0.1287112,3.971754,9370.0,1111.5120849609375,303.65021197183916,17.595334673341316,0.1287906798977684
20260407T211401_843_StackInput_DarkSubtracted_b_band.new,blue,0.1287112,3.971754,9562.0,1123.8182373046875,309.87228675290567,17.573311802161335,0.1276019096676113
20260407T211405_815_StackInput_DarkSubtracted_b_band.new,blue,0.1287112,3.971754,9545.0,1124.0350341796875,309.32137388166535,17.57524381873655,0.1278538330653627
20260407T211409_787_StackInput_DarkSubtracted_b_band.new,blue,0.1287112,3.971754,9474.0,1118.484375,307.0205024782502,17.58335019958092,0.12817590098559217
20260407T211413_758_StackInput_DarkSubtracted_b_band.new,blue,0.1287112,3.971754,9458.0,1120.6014404296875,306.5019962464947,17.585185376362244,0.12863575638343328
20260407T211417_730_StackInput_DarkSubtracted_b_band.new,blue,0.1287112,3.971754,9413.0,1116.0350341796875,305.0436974696822,17.590363503840692,0.1287240238615624
20260407T211421_702_StackInput_DarkSubtracted_b_band.new,blue,0.1287112,3.971754,9371.0,1115.7921142578125,303.6826186113239,17.595218805862977,0.12927280956671722
20260407T211425_674_StackInput_DarkSubtracted_b_band.new,blue,0.1287112,3.971754,9386.0,1112.5631103515625,304.1687182035947,17.593482275869572,0.12869270923808773
20260407T211429_646_StackInput_DarkSubtracted_b_band.new,blue,0.1287112,3.971754,9380.0,1111.77490234375,303.97427836668635,17.5941765546131,0.12868379653247436
